COMUNIDAD_AUTONOMA$PROVINCIA$LOCALIDAD$DENOMINACIONGENERICA$DENOMINACIONESPECIFICA$CODIGO$NATURALEZA$DOMICILIO$CODPOSTAL$TELEFONO
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$TIRSO DE MOLINA$28019464$AVDA de la Albufera 144$28038$913033173
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$VALDEBERNARDO$28015756$BULV de Indalecio Prieto 1$28032$913016099
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$VALLECAS I$28020648$AVDA de la Albufera 78$28038$
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$VALLECAS-MAGERIT$28030964$CALLE de Antonio Folgueras 27                                                   $28018$
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$VILLA DE VALLECAS$28040751$CALLE de Villarino de los Aires 14$28031$917774715
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$VILLABLANCA$28039891$CALLE de Villablanca 79                                                         $28032$
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$VILLAVERDE$28062126$CALLE de la Alianza 20-24                                                       $28041$
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$VIRGEN DE LA PALOMA$28020341$CALLE de Francos Rodríguez 106                                                  $28039$
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$VISTA ALEGRE$28021008$CALLE del General Ricardos 177                                                  $28025$
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Formación Profesional Específica$ESCUELA DE FORMACION ESPEC. IMAGEN DIAG. HOSPITAL CLINICO SAN CARLOS$28060580$CALLE del Profesor Martín Lagos s/n                                             $28040$913303583
COMUNIDAD DE MADRID$Madrid$Madrid$Unidad de Formación e Inserción Laboral$CID CAMPEADOR$28056023$CALLE de Anselmo Lorenzo 12                                                     $28044$
COMUNIDAD DE MADRID$Madrid$Madrid$Unidad de Formación e Inserción Laboral$PUERTA BONITA$28056114$CALLE del Padre Amigo 5$28025$915251402
COMUNIDAD DE MADRID$Madrid$Madrid$Unidad de Formación e Inserción Laboral$SIERRA PALOMERAS$28056059$CALLE de la Encomienda de Palacios 52                                           $28030$
COMUNIDAD DE MADRID$Madrid$Madrid$Unidad de Formación e Inserción Laboral$TIERRUCA$28056035$CALLE de la Tierruca 13$28018$913030491
COMUNIDAD DE MADRID$Madrid$Madrid$Unidad de Formación e Inserción Laboral$VIRGEN DE AFRICA$28056047$CALLE de Salvador Martínez 3$28041$912760413
COMUNIDAD DE MADRID$Madrid$Majadahonda$Centro Público de Educación de Personas Adultas$MARIO VARGAS LLOSA$28057672$CALLE Carmen Laforet 1                                                          $28220$
COMUNIDAD DE MADRID$Madrid$Majadahonda$Colegio de Educación Infantil y Primaria$ANTONIO MACHADO$28031506$AVDA Reyes Católicos 7$28220$916389521
COMUNIDAD DE MADRID$Madrid$Majadahonda$Colegio de Educación Infantil y Primaria$BENITO PEREZ GALDOS$28033953$AVDA Guadarrama 40$28220$916386453
COMUNIDAD DE MADRID$Madrid$Majadahonda$Colegio de Educación Infantil y Primaria$EL TEJAR$28038380$CALLE del Romero 4$28220$916396400
COMUNIDAD DE MADRID$Madrid$Majadahonda$Colegio de Educación Infantil y Primaria$FEDERICO GARCIA LORCA$28035551$CALLE Norias 76$28221$916388161
COMUNIDAD DE MADRID$Madrid$Majadahonda$Colegio de Educación Infantil y Primaria$FRANCISCO DE QUEVEDO$28032511$CALLE Blas de Otero 61$28220$916347570
COMUNIDAD DE MADRID$Madrid$Majadahonda$Colegio de Educación Infantil y Primaria$ROSALIA DE CASTRO$28040866$AVDA Claveles$28220$916387877
COMUNIDAD DE MADRID$Madrid$Majadahonda$Colegio de Educación Infantil y Primaria$SAN PIO X$28022797$AVDA Reyes Católicos 5                                                          $28220$916387427
COMUNIDAD DE MADRID$Madrid$Majadahonda$Colegio de Educación Infantil y Primaria$SANTA CATALINA$28069716$CALLE Joaquín Turina$28220$916795270
COMUNIDAD DE MADRID$Madrid$Majadahonda$Conservatorio Profesional de Música$DE MAJADAHONDA$28040246$PLAZA Cristóbal Colón s/n$28220$916384345
COMUNIDAD DE MADRID$Madrid$Majadahonda$Escuela Infantil$LA TARARA$28068104$CALLE Manuel de Falla$28220$916029035
COMUNIDAD DE MADRID$Madrid$Majadahonda$Escuela Infantil$TACATACA$28070251$AVDA Guadarrama 24$28220$916346567
COMUNIDAD DE MADRID$Madrid$Majadahonda$Escuela Infantil$TALIN$28043879$TRVA Norias 76                                                                  $28220$687205312
COMUNIDAD DE MADRID$Madrid$Majadahonda$Escuela Infantil$TAMARAL$28057441$CALLE GRANJA DEL CONDE 21$28220$687205313
COMUNIDAD DE MADRID$Madrid$Majadahonda$Escuela Oficial de Idiomas$E.O.I. DE MAJADAHONDA$28042735$CALLE Pinos 10                                                                  $28220$
COMUNIDAD DE MADRID$Madrid$Majadahonda$Escuela Pública de Música$ENRIQUE GRANADOS$28034325$CALLE Norias 29$28221$916349119
COMUNIDAD DE MADRID$Madrid$Majadahonda$Instituto de Educación Secundaria$CARLOS BOUSOÑO$28039943$CALLE Pinos 10                                                                  $28221$916347660
COMUNIDAD DE MADRID$Madrid$Majadahonda$Instituto de Educación Secundaria$JOSE SARAMAGO$28058652$CALLE del Maestro 1$28220$916398411
COMUNIDAD DE MADRID$Madrid$Majadahonda$Instituto de Educación Secundaria$LEONARDO DA VINCI$28032501$AVDA Guadarrama 42$28220$916387423
COMUNIDAD DE MADRID$Madrid$Majadahonda$Instituto de Educación Secundaria$MARGARITA SALAS$28042073$CALLE María Teresa León 1$28220$916340599
COMUNIDAD DE MADRID$Madrid$Majadahonda$Instituto de Educación Secundaria$MARIA DE ZAYAS Y SOTOMAYOR$28039128$CALLE del Romero 2                                                              $28221$
COMUNIDAD DE MADRID$Madrid$Majadahonda$Instituto de Formación Profesional Específica$PUERTA DE HIERRO$28071474$CALLE Joaquín Rodrigo 2                                                         $28222$
COMUNIDAD DE MADRID$Madrid$Manzanares el Real$Colegio de Educación Infantil y Primaria$VIRGEN DE LA PEÑA SACRA$28022864$CALLE de Segovia 9$28410$918530566
COMUNIDAD DE MADRID$Madrid$Manzanares el Real$Escuela Infantil$MANZANARES EL REAL Nº 1$28057714$CALLE Rincón de Aragón s/n$28410$918530269
COMUNIDAD DE MADRID$Madrid$Manzanares el Real$Escuela Pública de Música y Danza$MANZANARES EL REAL$28056618$CALLE de la Cañada 26$28410$918539840
COMUNIDAD DE MADRID$Madrid$Mataelpino$Colegio de Educación Infantil y Primaria$JOSEFINA CARABIAS$28078614$AVDA Juan Pablo II s/n$28000$
COMUNIDAD DE MADRID$Madrid$Matas-Pinar-Las Monte Rozas$Colegio de Educación Infantil y Primaria$SAN JOSE$28024125$CALLE Colegios 2$28290$916300299
COMUNIDAD DE MADRID$Madrid$Meco$Colegio de Educación Infantil y Primaria$GLORIA FUERTES$28049493$CALLE de la Estación 36                                                         $28880$918861614
COMUNIDAD DE MADRID$Madrid$Meco$Colegio de Educación Infantil y Primaria$SAN SEBASTIAN$28022876$CALLE de la Estación 35$28880$918860180
COMUNIDAD DE MADRID$Madrid$Meco$Escuela de Educación Infantil, Casa de Niños$CASCABEL$28047927$CMNO de la Virgen de la Cabeza 15$28880$918861262
COMUNIDAD DE MADRID$Madrid$Meco$Escuela Pública de Música$MECO$28050069$CALLE de Santa María de la Cabeza 2$28880$918876553
COMUNIDAD DE MADRID$Madrid$Meco$Instituto de Educación Secundaria$GASPAR SANZ$28057210$CALLE del Acueducto 3$28880$918877200
COMUNIDAD DE MADRID$Madrid$Mejorada del Campo$Colegio de Educación Infantil y Primaria$EUROPA$28039955$AVDA de Juan Gris 33$28840$916792551
COMUNIDAD DE MADRID$Madrid$Mejorada del Campo$Colegio de Educación Infantil y Primaria$HENARES$28033886$CALLE de la Ciudad de París 24$28840$916681509
COMUNIDAD DE MADRID$Madrid$Mejorada del Campo$Colegio de Educación Infantil y Primaria$JARAMA$28022888$CALLE del Doctor Gonzalo Sierra 6$28840$916790520
COMUNIDAD DE MADRID$Madrid$Mejorada del Campo$Colegio de Educación Infantil y Primaria$MIGUEL DE CERVANTES$28029691$CALLE de Francisco de Goya 3$28840$916790244
COMUNIDAD DE MADRID$Madrid$Mejorada del Campo$Colegio de Educación Infantil y Primaria$PABLO PICASSO$28038392$CALLE de Pablo Picasso 30$28840$916793444
COMUNIDAD DE MADRID$Madrid$Mejorada del Campo$Escuela Infantil$LAS CIGÜEÑAS$28043892$CALLE de Daoiz y Velarde s/n$28840$916792483
COMUNIDAD DE MADRID$Madrid$Mejorada del Campo$Escuela Infantil$PILOCHA$28048658$CALLE de Antonio Machado s/n$28840$916790671
COMUNIDAD DE MADRID$Madrid$Mejorada del Campo$Escuela Pública de Música y Danza$MEJORADA DEL CAMPO$28058433$PLAZA de la Ilustración 9$28840$916793379
COMUNIDAD DE MADRID$Madrid$Mejorada del Campo$Instituto de Educación Secundaria$LOS OLIVOS$28045025$CALLE de Joan Miró 1                                                            $28840$
COMUNIDAD DE MADRID$Madrid$Mejorada del Campo$Instituto de Educación Secundaria$MIGUEL DELIBES$28041445$AVDA de Juan Gris 44                                                            $28840$
COMUNIDAD DE MADRID$Madrid$Miraflores de la Sierra$Colegio de Educación Infantil Primaria y Primer Ciclo de ESO$VICENTE ALEIXANDRE$28022891$AVDA de la Constitución 29$28792$918443873
COMUNIDAD DE MADRID$Madrid$Miraflores de la Sierra$Escuela Infantil$MIRAFLORES DE LA SIERRA$28047198$AVDA de la Constitución 1$28792$918443795
COMUNIDAD DE MADRID$Madrid$Miraflores de la Sierra$Escuela Pública de Música$PABLO SOROZABAL$28067148$TRVA de Bustarviejo 2$28792$918449141
COMUNIDAD DE MADRID$Madrid$Montejo de la Sierra$Escuela de Educación Infantil, Casa de Niños$MONTEJO DE LA SIERRA$28047204$CALLE del Soto 1                                                                $28190$918697177
COMUNIDAD DE MADRID$Madrid$Moraleja de Enmedio$Colegio de Educación Infantil y Primaria$SANTA TERESA$28022980$CALLE Mirasierra 59$28950$916094257
COMUNIDAD DE MADRID$Madrid$Moraleja de Enmedio$Escuela de Educación Infantil, Casa de Niños$ERASE UNA VEZ$28072375$CALLE Madrid 55$28950$916094603
COMUNIDAD DE MADRID$Madrid$Moraleja de Enmedio$Escuela Pública de Música$MORALEJA DE ENMEDIO$28058068$CALLE Mirasierra 61$28950$916004990
COMUNIDAD DE MADRID$Madrid$Moraleja de Enmedio$Sección de Instituto de Educación Secundaria$SECCION DEL IES AFRICA EN MORALEJA DE ENMEDIO$28065632$CALLE MADRID$28950$916093692
COMUNIDAD DE MADRID$Madrid$Moralzarzal$Colegio de Educación Infantil y Primaria$EL RASO$28060351$CALLE del Raso 6$28411$918421080
COMUNIDAD DE MADRID$Madrid$Moralzarzal$Colegio de Educación Infantil y Primaria$SAN MIGUEL ARCANGEL$28022992$CMNO de Alpedrete 41$28411$918576502
COMUNIDAD DE MADRID$Madrid$Moralzarzal$Escuela de Educación Infantil, Casa de Niños$MORALZARZAL$28047940$CMNO de Alpedrete 2$28411$918578421
COMUNIDAD DE MADRID$Madrid$Moralzarzal$Escuela Pública de Música y Danza$MORALZARZAL$28069571$AVDA de Salvador Sánchez Frascuelo 26$28411$918576900
COMUNIDAD DE MADRID$Madrid$Moralzarzal$Instituto de Educación Secundaria$CARMEN MARTIN GAITE$28022207$AVDA del Marqués de Santillana 14                                               $28411$
COMUNIDAD DE MADRID$Madrid$Morata de Tajuña$Colegio de Educación Infantil y Primaria$CLAUDIO VAZQUEZ$28023005$CALLE del Grupo Escolar 1$28530$918739083
COMUNIDAD DE MADRID$Madrid$Morata de Tajuña$Escuela de Educación Infantil, Casa de Niños$MORATA DE TAJUÑA  Nº 1$28047952$PLAZA de Claudio Vázquez$28530$918731990
COMUNIDAD DE MADRID$Madrid$Morata de Tajuña$Escuela de Educación Infantil, Casa de Niños$MORATA DE TAJUÑA  Nº 2$28049833$CALLE del Grupo Escolar 1$28530$918337775
COMUNIDAD DE MADRID$Madrid$Morata de Tajuña$Escuela Pública de Música$MORATA DE TAJUÑA$28050070$CALLE de la Tarayuela s/n$28530$918730776
COMUNIDAD DE MADRID$Madrid$Morata de Tajuña$Instituto de Educación Secundaria$VEGA DEL TAJUÑA$28046297$CALLE Doctor Sánchez Pérez 1                                                    $28530$918730777
COMUNIDAD DE MADRID$Madrid$Móstoles$Centro de Educación Especial$MIGUEL DE UNAMUNO$28036310$CALLE del Gran Capitán 19$28933$916183969
COMUNIDAD DE MADRID$Madrid$Móstoles$Centro Público de Educación de Personas Adultas$AGUSTINA DE ARAGON$28030204$CALLE Camino de Humanes 63                                                      $28936$916852466
COMUNIDAD DE MADRID$Madrid$Móstoles$Centro Público Integrado de Formación Profesional$ESCUELA DE HOSTELERIA Y TURISMO SIMONE ORTEGA$28069431$CALLE del Pintor Velázquez 64                                                   $28935$
COMUNIDAD DE MADRID$Madrid$Móstoles$Colegio de Educación Infantil y Primaria$ALFONSO R. CASTELAO$28035615$CALLE de Azorín 24$28935$916183975
COMUNIDAD DE MADRID$Madrid$Móstoles$Colegio de Educación Infantil y Primaria$ALONSO CANO$28049444$CALLE de Alonso Cano 1                                                          $28932$
COMUNIDAD DE MADRID$Madrid$Móstoles$Colegio de Educación Infantil y Primaria$ANDRES SEGOVIA$28039967$CALLE Empecinado 60$28936$916451309
COMUNIDAD DE MADRID$Madrid$Móstoles$Colegio de Educación Infantil y Primaria$ANDRES TORREJON$28023017$CALLE Juan de Austria 2$28931$916461167
COMUNIDAD DE MADRID$Madrid$Móstoles$Colegio de Educación Infantil y Primaria$ANTONIO HERNANDEZ$28023108$CALLE del Pintor Velázquez 13$28933$916133008
COMUNIDAD DE MADRID$Madrid$Móstoles$Colegio de Educación Infantil y Primaria$ANTUSANA$28023145$CALLE del Río Sil 60$28935$916471347
COMUNIDAD DE MADRID$Madrid$Móstoles$Colegio de Educación Infantil y Primaria$BEATO SIMON DE ROJAS$28023029$PASEO de Goya 3$28931$916131314
COMUNIDAD DE MADRID$Madrid$Móstoles$Colegio de Educación Infantil y Primaria$BENITO PEREZ GALDOS$28035573$PASEO de Arroyomolinos 44$28938$916474667
COMUNIDAD DE MADRID$Madrid$Móstoles$Colegio de Educación Infantil y Primaria$BLAS DE OTERO$28031130$CALLE del Pintor Velázquez 20$28933$916186591
COMUNIDAD DE MADRID$Madrid$Móstoles$Colegio de Educación Infantil y Primaria$CELSO EMILIO FERREIRO$28031415$AVDA de los Sauces 53$28935$916470184
COMUNIDAD DE MADRID$Madrid$Móstoles$Colegio de Educación Infantil y Primaria$CIUDAD DE ROMA$28039131$CALLE Moraleja de Enmedio 21$28935$916458911
COMUNIDAD DE MADRID$Madrid$Móstoles$Colegio de Educación Infantil y Primaria$FEDERICO GARCIA LORCA$28023157$CALLE de Francisco Javier Sauquillo 26$28932$916189736
COMUNIDAD DE MADRID$Madrid$Móstoles$Colegio de Educación Infantil y Primaria$GABRIEL CELAYA$28039153$CALLE del Pintor Murillo 32$28933$916173359
COMUNIDAD DE MADRID$Madrid$Móstoles$Colegio de Educación Infantil y Primaria$JOAN MIRO$28049468$CALLE París 3$28938$916455853
COMUNIDAD DE MADRID$Madrid$Móstoles$Colegio de Educación Infantil y Primaria$JORGE GUILLEN$28037788$AVDA de Alcorcón 5$28936$916461827
COMUNIDAD DE MADRID$Madrid$Móstoles$Colegio de Educación Infantil y Primaria$JUAN OCAÑA$28035603$AVDA de los Deportes 25$28935$916137117
COMUNIDAD DE MADRID$Madrid$Móstoles$Colegio de Educación Infantil y Primaria$JUAN PEREZ VILLAAMIL$28023111$CALLE Veracruz 34$28936$916480871
COMUNIDAD DE MADRID$Madrid$Móstoles$Colegio de Educación Infantil y Primaria$JULIAN BESTEIRO$28041241$CALLE del Desarrollo 52$28935$916452033
COMUNIDAD DE MADRID$Madrid$Móstoles$Colegio de Educación Infantil y Primaria$LAS CUMBRES$28028891$CALLE del Río Ebro 9$28935$916471370
COMUNIDAD DE MADRID$Madrid$Móstoles$Colegio de Educación Infantil y Primaria$LEON FELIPE$28049419$AVDA de Carlos V 28$28936$916450391
COMUNIDAD DE MADRID$Madrid$Móstoles$Colegio de Educación Infantil y Primaria$LEONARDO DA VINCI$28060257$CALLE del Eucalipto 37$28935$916479401
COMUNIDAD DE MADRID$Madrid$Móstoles$Colegio de Educación Infantil y Primaria$LUIS ALVAREZ LENCERO$28035597$CALLE Camino de Leganés 18$28931$916469792
COMUNIDAD DE MADRID$Madrid$Móstoles$Colegio de Educación Infantil y Primaria$MARGARITA XIRGU$28037661$AVDA de la O.N.U. 26$28936$916461292
COMUNIDAD DE MADRID$Madrid$Móstoles$Colegio de Educación Infantil y Primaria$MARIA MONTESSORI$28073011$CALLE del Pintor Velázquez 62$28935$916147606
COMUNIDAD DE MADRID$Madrid$Móstoles$Colegio de Educación Infantil y Primaria$MARUJA MALLO$28078596$AVDA Vía Láctea c/v Av. de la ONU c/v Camino Human$28936$689434044
COMUNIDAD DE MADRID$Madrid$Móstoles$Colegio de Educación Infantil y Primaria$MIGUEL DELIBES$28049420$AVDA de la O.N.U. 19$28936$916461745
COMUNIDAD DE MADRID$Madrid$Móstoles$Colegio de Educación Infantil y Primaria$PABLO SARASATE$28037673$CALLE Jaén 4$28935$916143589
COMUNIDAD DE MADRID$Madrid$Móstoles$Colegio de Educación Infantil y Primaria$PABLO SOROZABAL$28049432$CALLE de los Hermanos Pinzón 21$28936$916461042
COMUNIDAD DE MADRID$Madrid$Móstoles$Colegio de Educación Infantil y Primaria$PIO BAROJA$28033977$CALLE de los Hermanos Machado 3$28935$916175311
COMUNIDAD DE MADRID$Madrid$Móstoles$Colegio de Educación Infantil y Primaria$PRINCIPE ASTURIAS$28039980$CALLE Camino de Humanes 36$28938$916452082
COMUNIDAD DE MADRID$Madrid$Móstoles$Colegio de Educación Infantil y Primaria$RAFAEL ALBERTI$28033990$CALLE del Río Miño 7$28935$916471329
COMUNIDAD DE MADRID$Madrid$Móstoles$Colegio de Educación Infantil y Primaria$RIO BIDASOA$28028556$CALLE Río Bidasoa 3$28934$916132720
COMUNIDAD DE MADRID$Madrid$Móstoles$Colegio de Educación Infantil y Primaria$ROSALIA DE CASTRO$28028532$CALLE Berlín 2$28938$916130856
COMUNIDAD DE MADRID$Madrid$Móstoles$Colegio de Educación Infantil y Primaria$SALZILLO-VALLE INCLAN$28029512$CALLE Salzillo 4$28932$916135719
COMUNIDAD DE MADRID$Madrid$Móstoles$Colegio de Educación Infantil y Primaria$SEVERO OCHOA$28049456$CALLE Violeta 7$28933$916138811
COMUNIDAD DE MADRID$Madrid$Móstoles$Colegio de Educación Infantil y Primaria$VICENTE ALEIXANDRE$28035585$CALLE Nueva York 14$28931$916452799
COMUNIDAD DE MADRID$Madrid$Móstoles$Conservatorio Profesional de Música$RODOLFO HALFFTER$28039441$CALLE Canarias 10$28931$916647690
COMUNIDAD DE MADRID$Madrid$Móstoles$Escuela de Educación Infantil, Casa de Niños$ANTUSANA$28058226$CALLE del Río Segre 10$28935$916472814
